9.0	56.0	29.734	6.094382	43.03799	74.31259155273438
9.0	56.0	30.756	6.094372	43.037971	74.36738586425781
9.0	56.0	35.864	6.094337	43.037884	74.81978607177734
9.0	56.0	36.811	6.094338	43.037874	74.90290069580078
9.0	56.0	41.809	6.09433	43.037794	75.66813659667969
9.0	56.0	42.807	6.094326	43.037774	75.83995819091797
9.0	56.0	46.806	6.094298	43.037694	76.69329833984375
9.0	56.0	47.813	6.094287	43.037673	76.93756103515625
9.0	56.0	51.808	6.094231	43.037596	77.85285949707031
9.0	56.0	52.807	6.094218	43.037584	78.03031921386719
9.0	57.0	1.932	6.094123	43.037531	79.42193603515625
9.0	57.0	2.819	6.094114	43.03753	79.4864273071289
9.0	57.0	11.813	6.093993	43.037543	79.8717269897461
9.0	57.0	12.812	6.093972	43.037547	79.85758209228516
9.0	57.0	21.816	6.09386	43.037562	79.68399047851562
9.0	57.0	22.809	6.093839	43.037564	79.7212905883789
9.0	57.0	30.811	6.093747	43.037554	80.00167083740234
9.0	57.0	31.808	6.093746	43.037554	80.05857849121094
9.0	57.0	32.81	6.093743	43.037554	80.1338119506836
9.0	57.0	33.809	6.093735	43.037554	80.19216918945312
9.0	57.0	46.811	6.093645	43.037529	81.44456481933594
9.0	57.0	47.817	6.093646	43.037532	81.43927001953125
9.0	57.0	48.812	6.093649	43.037536	81.4334487915039
9.0	57.0	49.806	6.093655	43.037538	81.38059997558594
9.0	57.0	57.819	6.093697	43.037464	82.121337890625
9.0	57.0	58.816	6.093707	43.037444	82.24938201904297
9.0	58.0	2.823	6.093731	43.037365	82.53399658203125
9.0	58.0	3.866	6.093736	43.037353	82.69564056396484
9.0	58.0	11.812	6.093755	43.037267	83.77910614013672
9.0	58.0	12.812	6.093759	43.037259	83.9194107055664
9.0	58.0	18.818	6.093751	43.03717	84.73685455322266
9.0	58.0	19.819	6.093743	43.037161	84.7490463256836
9.0	58.0	25.817	6.093649	43.037127	84.76360321044922
9.0	58.0	26.864	6.093623	43.037112	84.79169464111328
9.0	58.0	32.818	6.093514	43.03707	84.60985565185547
9.0	58.0	33.819	6.093497	43.037069	84.56968688964844
9.0	58.0	41.818	6.093389	43.037051	84.30642700195312
9.0	58.0	42.817	6.093377	43.037044	84.31697082519531
9.0	58.0	50.821	6.093279	43.037006	84.75985717773438
9.0	58.0	51.818	6.093264	43.037004	84.81465911865234
9.0	58.0	56.815	6.093155	43.036962	84.88858032226562
9.0	58.0	57.822	6.093146	43.036954	84.85491943359375
9.0	59.0	9.847	6.09306	43.036891	85.04281616210938
9.0	59.0	10.873	6.093053	43.036888	85.11780548095703
9.0	59.0	17.824	6.092944	43.03688	85.3069076538086
9.0	59.0	18.821	6.092908	43.036874	85.3081283569336
9.0	59.0	28.817	6.092818	43.036815	85.3865966796875
9.0	59.0	29.763	6.092817	43.036812	85.37944793701172
9.0	59.0	49.813	6.092714	43.036767	84.47271728515625
9.0	59.0	50.814	6.092702	43.036766	84.37841033935547
9.0	59.0	55.813	6.092634	43.036699	84.19824981689453
9.0	59.0	56.812	6.092628	43.036679	84.19452667236328
10.0	0.0	7.95	6.092586	43.036595	84.85995483398438
10.0	0.0	9.01	6.09257	43.036594	84.99789428710938
10.0	0.0	16.01	6.092455	43.036614	86.27794647216797
10.0	0.0	17.019	6.092442	43.036618	86.41913604736328
10.0	0.0	24.008	6.092326	43.036646	86.88729095458984
10.0	0.0	25.007	6.092325	43.036648	86.89256286621094
10.0	0.0	35.009	6.092208	43.036655	87.64946746826172
10.0	0.0	36.011	6.0922	43.036651	87.7294921875
10.0	0.0	47.018	6.092143	43.036571	88.3862533569336
10.0	0.0	48.011	6.092126	43.036558	88.50459289550781
10.0	0.0	53.012	6.092052	43.03649	88.78077697753906
10.0	0.0	54.017	6.092035	43.036473	88.82129669189453
10.0	0.0	58.017	6.091947	43.036423	88.84998321533203
10.0	0.0	59.014	6.091928	43.036417	88.81114196777344
10.0	1.0	12.013	6.091877	43.036344	89.06159973144531
10.0	1.0	13.013	6.091868	43.036337	89.110595703125
10.0	1.0	21.04	6.091754	43.03631	88.85470581054688
10.0	1.0	22.009	6.09174	43.036303	88.75260925292969
10.0	1.0	31.014	6.09173	43.036214	88.03780364990234
10.0	1.0	32.015	6.091737	43.036202	87.96054077148438
10.0	1.0	39.938	6.091678	43.036129	87.4726333618164
10.0	1.0	41.078	6.091665	43.036117	87.42354583740234
10.0	1.0	51.015	6.09172	43.03604	86.4423828125
10.0	1.0	52.02	6.091739	43.036033	86.37985229492188
10.0	1.0	59.01	6.091826	43.035979	85.75515747070312
10.0	1.0	59.916	6.091845	43.035973	85.74089050292969
10.0	2.0	7.018	6.091918	43.035902	85.54991912841797
10.0	2.0	8.025	6.091932	43.035897	85.56758117675781
10.0	2.0	17.018	6.092052	43.035912	86.50188446044922
10.0	2.0	18.011	6.092063	43.035924	86.67485046386719
10.0	2.0	24.178	6.092149	43.035978	87.7038345336914
10.0	2.0	25.134	6.092177	43.035979	87.84786224365234
10.0	2.0	31.172	6.092297	43.035961	88.28834533691406
10.0	2.0	32.165	6.092309	43.035955	88.36883544921875
10.0	2.0	39.208	6.092398	43.035908	89.12571716308594
10.0	2.0	40.105	6.092411	43.035898	89.26712036132812
10.0	2.0	48.162	6.092505	43.035844	90.00700378417969
10.0	2.0	49.177	6.092516	43.035841	90.0956039428711
10.0	2.0	57.17	6.092598	43.035788	90.71766662597656
10.0	2.0	58.228	6.092622	43.035784	90.78826141357422
10.0	3.0	4.167	6.092711	43.035735	91.20345306396484
10.0	3.0	5.13	6.092726	43.035723	91.2689208984375
10.0	3.0	16.167	6.092662	43.035654	92.32744598388672
10.0	3.0	17.175	6.092656	43.035648	92.44915008544922
10.0	3.0	25.782	6.092715	43.035572	93.26803588867188
10.0	3.0	26.786	6.092722	43.035557	93.35389709472656
10.0	3.0	34.779	6.092704	43.035473	94.10797119140625
10.0	3.0	35.702	6.092704	43.035464	94.20985412597656
10.0	3.0	44.777	6.092803	43.035416	95.29115295410156
10.0	3.0	45.713	6.092815	43.035414	95.38184356689453
10.0	3.0	53.775	6.092898	43.035354	96.16169738769531
10.0	3.0	54.79	6.092911	43.035348	96.27704620361328
10.0	4.0	2.782	6.093019	43.035311	97.1628189086914
10.0	4.0	3.781	6.093027	43.035307	97.26305389404297
10.0	4.0	15.777	6.093105	43.035246	98.52159118652344
10.0	4.0	15.831	6.093116	43.035237	98.67613983154297
10.0	4.0	20.869	6.093186	43.035182	99.21240234375
10.0	4.0	21.78	6.093201	43.035171	99.38169860839844
10.0	4.0	25.897	6.093269	43.035123	99.96492767333984
10.0	4.0	26.772	6.093301	43.035108	100.1147232055664
10.0	4.0	30.776	6.09338	43.035041	100.57347106933594
10.0	4.0	31.774	6.093388	43.03503	100.63125610351562
10.0	4.0	43.776	6.093485	43.034981	101.18191528320312
10.0	4.0	44.777	6.093501	43.034966	101.27659606933594
10.0	4.0	47.783	6.093555	43.034895	101.59825897216797
10.0	4.0	48.777	6.093577	43.034869	101.70630645751953
10.0	4.0	50.776	6.09362	43.034812	101.88277435302734
10.0	4.0	51.774	6.093648	43.034783	101.95683288574219
10.0	4.0	55.778	6.093701	43.034719	102.2185287475586
10.0	4.0	56.776	6.093705	43.034702	102.26299285888672
